Sounder, Date (dd/MM/YYYY), Time (hh:mm:ss), Latitude (DD;MM;SS.sss H), Longitude  (DD;MM;SS.sss H),depth, Range (m),time,lat,lon,,
EA600-18kHz,11/27/22,7:32:11 AM,30;30;53.433 S,43;14;09.148 E,2104.35,2097.96,11/27/22 7:32:11 AM,-30.5148425,43.23587444,,
EA600-18kHz,11/27/22,7:32:21 AM,30;30;54.755 S,43;14;06.393 E,2107.33,2101.03,11/27/22 7:32:21 AM,-30.51520972,43.23510917,,
EA600-18kHz,11/27/22,7:32:31 AM,30;30;56.077 S,43;14;03.657 E,2110.88,2104.89,11/27/22 7:32:31 AM,-30.51557694,43.23434917,,
EA600-18kHz,11/27/22,7:32:41 AM,30;30;57.399 S,43;14;00.891 E,2112.07,2106.23,11/27/22 7:32:41 AM,-30.51594417,43.23358083,,
EA600-18kHz,11/27/22,7:33:01 AM,30;31;00.104 S,43;13;55.453 E,2117.02,2110.48,11/27/22 7:33:01 AM,-30.51669556,43.23207028,,
EA600-18kHz,11/27/22,7:33:11 AM,30;31;01.452 S,43;13;52.713 E,2119.36,2113.17,11/27/22 7:33:11 AM,-30.51707,43.23130917,,
EA600-18kHz,11/27/22,7:33:21 AM,30;31;02.880 S,43;13;50.012 E,2122.89,2116.57,11/27/22 7:33:21 AM,-30.51746667,43.23055889,,
EA600-18kHz,11/27/22,7:33:31 AM,30;31;04.237 S,43;13;47.292 E,2127.11,2121.34,11/27/22 7:33:31 AM,-30.51784361,43.22980333,,
EA600-18kHz,11/27/22,7:34:11 AM,30;31;09.762 S,43;13;36.428 E,2138.22,2132.03,11/27/22 7:34:11 AM,-30.51937833,43.22678556,,
EA600-18kHz,11/27/22,7:34:21 AM,30;31;11.101 S,43;13;33.658 E,2137.73,2131.66,11/27/22 7:34:21 AM,-30.51975028,43.22601611,,
EA600-18kHz,11/27/22,7:34:31 AM,30;31;12.429 S,43;13;30.905 E,2138.48,2132.31,11/27/22 7:34:31 AM,-30.52011917,43.22525139,,
EA600-18kHz,11/27/22,7:34:41 AM,30;31;13.748 S,43;13;28.143 E,2139.39,2133.05,11/27/22 7:34:41 AM,-30.52048556,43.22448417,,
EA600-18kHz,11/27/22,7:34:51 AM,30;31;15.021 S,43;13;25.362 E,2141.37,2134.82,11/27/22 7:34:51 AM,-30.52083917,43.22371167,,
EA600-18kHz,11/27/22,7:35:01 AM,30;31;16.308 S,43;13;22.588 E,2142.49,2136.25,11/27/22 7:35:01 AM,-30.52119667,43.22294111,,
EA600-18kHz,11/27/22,7:35:11 AM,30;31;17.588 S,43;13;19.815 E,2144.59,2138.63,11/27/22 7:35:11 AM,-30.52155222,43.22217083,,
EA600-18kHz,11/27/22,7:35:21 AM,30;31;18.899 S,43;13;17.078 E,2147.25,2141.42,11/27/22 7:35:21 AM,-30.52191639,43.22141056,,
EA600-18kHz,11/27/22,7:35:31 AM,30;31;20.222 S,43;13;14.353 E,2152.17,2146.19,11/27/22 7:35:31 AM,-30.52228389,43.22065361,,
EA600-18kHz,11/27/22,7:35:41 AM,30;31;21.552 S,43;13;11.643 E,2156.6,2150.31,11/27/22 7:35:41 AM,-30.52265333,43.21990083,,
EA600-18kHz,11/27/22,7:36:11 AM,30;31;25.585 S,43;13;03.477 E,2170.68,2164.57,11/27/22 7:36:11 AM,-30.52377361,43.2176325,,
EA600-18kHz,11/27/22,7:36:21 AM,30;31;26.956 S,43;13;00.782 E,2176.17,2170.07,11/27/22 7:36:21 AM,-30.52415444,43.21688389,,
EA600-18kHz,11/27/22,7:36:31 AM,30;31;28.351 S,43;12;58.102 E,2179.95,2173.98,11/27/22 7:36:31 AM,-30.52454194,43.21613944,,
EA600-18kHz,11/27/22,7:36:41 AM,30;31;29.717 S,43;12;55.383 E,2185.83,2179.77,11/27/22 7:36:41 AM,-30.52492139,43.21538417,,
EA600-18kHz,11/27/22,7:36:51 AM,30;31;31.106 S,43;12;52.689 E,2190.97,2185.08,11/27/22 7:36:51 AM,-30.52530722,43.21463583,,
EA600-18kHz,11/27/22,7:37:01 AM,30;31;32.461 S,43;12;50.001 E,2196.94,2191.06,11/27/22 7:37:01 AM,-30.52568361,43.21388917,,
EA600-18kHz,11/27/22,7:37:11 AM,30;31;33.826 S,43;12;47.285 E,2200.7,2194.74,11/27/22 7:37:11 AM,-30.52606278,43.21313472,,
EA600-18kHz,11/27/22,7:37:21 AM,30;31;35.178 S,43;12;44.557 E,2203.22,2197.02,11/27/22 7:37:21 AM,-30.52643833,43.21237694,,
EA600-18kHz,11/27/22,7:37:31 AM,30;31;36.443 S,43;12;41.809 E,2207.22,2201.28,11/27/22 7:37:31 AM,-30.52678972,43.21161361,,
EA600-18kHz,11/27/22,7:37:41 AM,30;31;37.772 S,43;12;39.091 E,2209.57,2203.49,11/27/22 7:37:41 AM,-30.52715889,43.21085861,,
EA600-18kHz,11/27/22,7:38:22 AM,30;31;42.747 S,43;12;28.014 E,2231.47,2225.59,11/27/22 7:38:22 AM,-30.52854083,43.20778167,,
EA600-18kHz,11/27/22,7:38:32 AM,30;31;43.874 S,43;12;25.192 E,2231.84,2226.32,11/27/22 7:38:32 AM,-30.52885389,43.20699778,,
EA600-18kHz,11/27/22,7:38:42 AM,30;31;45.023 S,43;12;22.382 E,2231.25,2225.54,11/27/22 7:38:42 AM,-30.52917306,43.20621722,,
EA600-18kHz,11/27/22,7:39:22 AM,30;31;49.688 S,43;12;11.159 E,2233.49,2227.9,11/27/22 7:39:22 AM,-30.53046889,43.20309972,,
EA600-18kHz,11/27/22,7:39:32 AM,30;31;50.845 S,43;12;08.344 E,2242.26,2236.27,11/27/22 7:39:32 AM,-30.53079028,43.20231778,,
EA600-18kHz,11/27/22,7:39:42 AM,30;31;51.966 S,43;12;05.534 E,2241.48,2235.83,11/27/22 7:39:42 AM,-30.53110167,43.20153722,,
EA600-18kHz,11/27/22,7:39:52 AM,30;31;53.126 S,43;12;02.703 E,2243.07,2237.29,11/27/22 7:39:52 AM,-30.53142389,43.20075083,,
EA600-18kHz,11/27/22,7:40:02 AM,30;31;54.242 S,43;11;59.904 E,2244.1,2238.4,11/27/22 7:40:02 AM,-30.53173389,43.19997333,,
EA600-18kHz,11/27/22,7:40:12 AM,30;31;55.398 S,43;11;57.104 E,2249.34,2243.7,11/27/22 7:40:12 AM,-30.532055,43.19919556,,
EA600-18kHz,11/27/22,7:40:22 AM,30;31;56.536 S,43;11;54.328 E,2255.3,2249.99,11/27/22 7:40:22 AM,-30.53237111,43.19842444,,
EA600-18kHz,11/27/22,7:40:32 AM,30;31;57.721 S,43;11;51.553 E,2267.38,2261.84,11/27/22 7:40:32 AM,-30.53270028,43.19765361,,
EA600-18kHz,11/27/22,7:40:42 AM,30;31;58.909 S,43;11;48.801 E,2272.75,2266.99,11/27/22 7:40:42 AM,-30.53303028,43.19688917,,
EA600-18kHz,11/27/22,7:41:12 AM,30;32;02.505 S,43;11;40.527 E,2303.64,2298.4,11/27/22 7:41:12 AM,-30.53402917,43.19459083,,
EA600-18kHz,11/27/22,7:41:22 AM,30;32;03.696 S,43;11;37.747 E,2308.05,2302.73,11/27/22 7:41:22 AM,-30.53436,43.19381861,,
EA600-18kHz,11/27/22,7:41:32 AM,30;32;04.896 S,43;11;34.974 E,2311.94,2306.77,11/27/22 7:41:32 AM,-30.53469333,43.19304833,,
EA600-18kHz,11/27/22,7:41:42 AM,30;32;06.109 S,43;11;32.199 E,2316.59,2311.29,11/27/22 7:41:42 AM,-30.53503028,43.1922775,,
EA600-18kHz,11/27/22,7:41:52 AM,30;32;07.299 S,43;11;29.393 E,2322.06,2316.91,11/27/22 7:41:52 AM,-30.53536083,43.19149806,,
EA600-18kHz,11/27/22,7:42:02 AM,30;32;08.446 S,43;11;26.589 E,2328.77,2323.8,11/27/22 7:42:02 AM,-30.53567944,43.19071917,,
EA600-18kHz,11/27/22,7:42:12 AM,30;32;09.607 S,43;11;23.780 E,2337.96,2333.05,11/27/22 7:42:12 AM,-30.53600194,43.18993889,,
EA600-18kHz,11/27/22,7:42:22 AM,30;32;10.783 S,43;11;20.996 E,2345.64,2340.48,11/27/22 7:42:22 AM,-30.53632861,43.18916556,,
EA600-18kHz,11/27/22,7:42:32 AM,30;32;11.926 S,43;11;18.196 E,2357.87,2352.79,11/27/22 7:42:32 AM,-30.53664611,43.18838778,,
EA600-18kHz,11/27/22,7:42:42 AM,30;32;13.103 S,43;11;15.413 E,2352.4,2347.35,11/27/22 7:42:42 AM,-30.53697306,43.18761472,,
EA600-18kHz,11/27/22,7:42:52 AM,30;32;14.249 S,43;11;12.625 E,2349.95,2344.7,11/27/22 7:42:52 AM,-30.53729139,43.18684028,,
EA600-18kHz,11/27/22,7:43:02 AM,30;32;15.411 S,43;11;09.857 E,2347.5,2342.09,11/27/22 7:43:02 AM,-30.53761417,43.18607139,,
EA600-18kHz,11/27/22,7:43:22 AM,30;32;17.715 S,43;11;04.328 E,2347.78,2342.76,11/27/22 7:43:22 AM,-30.53825417,43.18453556,,
EA600-18kHz,11/27/22,7:43:32 AM,30;32;18.837 S,43;11;01.563 E,2349.46,2344.58,11/27/22 7:43:32 AM,-30.53856583,43.1837675,,
EA600-18kHz,11/27/22,7:43:42 AM,30;32;19.965 S,43;10;58.788 E,2355.22,2350.35,11/27/22 7:43:42 AM,-30.53887917,43.18299667,,
EA600-18kHz,11/27/22,7:43:52 AM,30;32;21.095 S,43;10;56.061 E,2361.47,2356.73,11/27/22 7:43:52 AM,-30.53919306,43.18223917,,
EA600-18kHz,11/27/22,7:44:02 AM,30;32;22.234 S,43;10;53.279 E,2367.61,2362.83,11/27/22 7:44:02 AM,-30.53950944,43.18146639,,
EA600-18kHz,11/27/22,7:44:12 AM,30;32;23.390 S,43;10;50.520 E,2362.09,2357.19,11/27/22 7:44:12 AM,-30.53983056,43.1807,,
EA600-18kHz,11/27/22,7:44:22 AM,30;32;24.550 S,43;10;47.745 E,2358.07,2353.23,11/27/22 7:44:22 AM,-30.54015278,43.17992917,,
EA600-18kHz,11/27/22,7:44:33 AM,30;32;25.734 S,43;10;45.007 E,2356.47,2351.41,11/27/22 7:44:33 AM,-30.54048167,43.17916861,,
EA600-18kHz,11/27/22,7:44:43 AM,30;32;26.931 S,43;10;42.242 E,2355.24,2350.3,11/27/22 7:44:43 AM,-30.54081417,43.17840056,,
EA600-18kHz,11/27/22,7:44:53 AM,30;32;28.106 S,43;10;39.455 E,2356.21,2351.3,11/27/22 7:44:53 AM,-30.54114056,43.17762639,,
EA600-18kHz,11/27/22,7:45:03 AM,30;32;29.321 S,43;10;36.664 E,2359.53,2354.38,11/27/22 7:45:03 AM,-30.54147806,43.17685111,,
EA600-18kHz,11/27/22,7:45:13 AM,30;32;30.503 S,43;10;33.886 E,2364.26,2359.35,11/27/22 7:45:13 AM,-30.54180639,43.17607944,,
EA600-18kHz,11/27/22,7:45:23 AM,30;32;31.704 S,43;10;31.080 E,2368.18,2363.06,11/27/22 7:45:23 AM,-30.54214,43.1753,,
EA600-18kHz,11/27/22,7:45:33 AM,30;32;32.920 S,43;10;28.329 E,2367.24,2362.27,11/27/22 7:45:33 AM,-30.54247778,43.17453583,,
EA600-18kHz,11/27/22,7:45:43 AM,30;32;34.091 S,43;10;25.572 E,2372.32,2367.65,11/27/22 7:45:43 AM,-30.54280306,43.17377,,
EA600-18kHz,11/27/22,7:45:53 AM,30;32;35.303 S,43;10;22.834 E,2376.13,2371.35,11/27/22 7:45:53 AM,-30.54313972,43.17300944,,
EA600-18kHz,11/27/22,7:46:23 AM,30;32;38.966 S,43;10;14.664 E,2388.2,2383.23,11/27/22 7:46:23 AM,-30.54415722,43.17074,,
EA600-18kHz,11/27/22,7:46:43 AM,30;32;41.339 S,43;10;09.192 E,2397.8,2392.92,11/27/22 7:46:43 AM,-30.54481639,43.16922,,
EA600-18kHz,11/27/22,7:46:53 AM,30;32;42.513 S,43;10;06.449 E,2405.85,2401.16,11/27/22 7:46:53 AM,-30.5451425,43.16845806,,
EA600-18kHz,11/27/22,7:47:13 AM,30;32;44.865 S,43;10;01.003 E,2420.29,2415.71,11/27/22 7:47:13 AM,-30.54579583,43.16694528,,
EA600-18kHz,11/27/22,7:47:23 AM,30;32;46.070 S,43;09;58.254 E,2419.48,2415.02,11/27/22 7:47:23 AM,-30.54613056,43.16618167,,
EA600-18kHz,11/27/22,7:50:13 AM,30;33;07.020 S,43;09;12.264 E,2490.57,2486.29,11/27/22 7:50:13 AM,-30.55195,43.15340667,,
EA600-18kHz,11/27/22,7:50:23 AM,30;33;08.185 S,43;09;09.549 E,2488.74,2484.2,11/27/22 7:50:23 AM,-30.55227361,43.1526525,,
EA600-18kHz,11/27/22,7:50:44 AM,30;33;10.599 S,43;09;04.079 E,2447.91,2443.18,11/27/22 7:50:44 AM,-30.55294417,43.15113306,,
EA600-18kHz,11/27/22,7:51:14 AM,30;33;14.159 S,43;08;55.924 E,2445,2440.23,11/27/22 7:51:14 AM,-30.55393306,43.14886778,,
EA600-18kHz,11/27/22,7:51:24 AM,30;33;15.341 S,43;08;53.220 E,2446.62,2442.14,11/27/22 7:51:24 AM,-30.55426139,43.14811667,,
EA600-18kHz,11/27/22,7:51:34 AM,30;33;16.512 S,43;08;50.503 E,2447.08,2442.84,11/27/22 7:51:34 AM,-30.55458667,43.14736194,,
EA600-18kHz,11/27/22,7:51:44 AM,30;33;17.724 S,43;08;47.817 E,2451.97,2447.39,11/27/22 7:51:44 AM,-30.55492333,43.14661583,,
EA600-18kHz,11/27/22,7:51:54 AM,30;33;18.899 S,43;08;45.143 E,2456.83,2452.22,11/27/22 7:51:54 AM,-30.55524972,43.14587306,,
EA600-18kHz,11/27/22,7:52:04 AM,30;33;20.099 S,43;08;42.476 E,2459.91,2455.12,11/27/22 7:52:04 AM,-30.55558306,43.14513222,,
EA600-18kHz,11/27/22,7:52:14 AM,30;33;21.291 S,43;08;39.807 E,2466.81,2462.29,11/27/22 7:52:14 AM,-30.55591417,43.14439083,,
EA600-18kHz,11/27/22,7:52:24 AM,30;33;22.508 S,43;08;37.137 E,2481.76,2477.51,11/27/22 7:52:24 AM,-30.55625222,43.14364917,,
EA600-18kHz,11/27/22,7:52:44 AM,30;33;24.970 S,43;08;31.831 E,2496.29,2492.01,11/27/22 7:52:44 AM,-30.55693611,43.14217528,,
EA600-18kHz,11/27/22,7:52:54 AM,30;33;26.207 S,43;08;29.158 E,2501.73,2497.34,11/27/22 7:52:54 AM,-30.55727972,43.14143278,,
EA600-18kHz,11/27/22,7:53:04 AM,30;33;27.412 S,43;08;26.457 E,2505.43,2501.17,11/27/22 7:53:04 AM,-30.55761444,43.1406825,,
EA600-18kHz,11/27/22,7:53:14 AM,30;33;28.617 S,43;08;23.765 E,2505.9,2501.49,11/27/22 7:53:14 AM,-30.55794917,43.13993472,,
EA600-18kHz,11/27/22,7:53:24 AM,30;33;29.825 S,43;08;21.068 E,2505.57,2501.16,11/27/22 7:53:24 AM,-30.55828472,43.13918556,,
EA600-18kHz,11/27/22,7:53:34 AM,30;33;31.020 S,43;08;18.377 E,2504.99,2500.67,11/27/22 7:53:34 AM,-30.55861667,43.13843806,,
EA600-18kHz,11/27/22,7:54:14 AM,30;33;35.880 S,43;08;07.746 E,2515.44,2511.33,11/27/22 7:54:14 AM,-30.55996667,43.135485,,
EA600-18kHz,11/27/22,7:54:24 AM,30;33;37.094 S,43;08;05.086 E,2512.44,2508.4,11/27/22 7:54:24 AM,-30.56030389,43.13474611,,
EA600-18kHz,11/27/22,7:54:34 AM,30;33;38.369 S,43;08;02.436 E,2511.32,2507.22,11/27/22 7:54:34 AM,-30.56065806,43.13401,,
EA600-18kHz,11/27/22,7:54:44 AM,30;33;39.565 S,43;07;59.779 E,2511.87,2507.84,11/27/22 7:54:44 AM,-30.56099028,43.13327194,,
EA600-18kHz,11/27/22,7:54:54 AM,30;33;40.782 S,43;07;57.103 E,2513.11,2508.81,11/27/22 7:54:54 AM,-30.56132833,43.13252861,,
EA600-18kHz,11/27/22,7:55:04 AM,30;33;41.986 S,43;07;54.410 E,2516.67,2512.63,11/27/22 7:55:04 AM,-30.56166278,43.13178056,,
EA600-18kHz,11/27/22,7:55:14 AM,30;33;43.223 S,43;07;51.743 E,2522.49,2518.45,11/27/22 7:55:14 AM,-30.56200639,43.13103972,,
EA600-18kHz,11/27/22,7:55:24 AM,30;33;44.462 S,43;07;49.095 E,2540.07,2535.87,11/27/22 7:55:24 AM,-30.56235056,43.13030417,,
EA600-18kHz,11/27/22,7:55:34 AM,30;33;45.739 S,43;07;46.432 E,2538.23,2533.94,11/27/22 7:55:34 AM,-30.56270528,43.12956444,,
EA600-18kHz,11/27/22,7:55:44 AM,30;33;47.010 S,43;07;43.749 E,2548.57,2544.31,11/27/22 7:55:44 AM,-30.56305833,43.12881917,,
EA600-18kHz,11/27/22,7:55:54 AM,30;33;48.279 S,43;07;41.078 E,2543.99,2539.67,11/27/22 7:55:54 AM,-30.56341083,43.12807722,,
EA600-18kHz,11/27/22,7:56:04 AM,30;33;49.567 S,43;07;38.409 E,2535.55,2531.05,11/27/22 7:56:04 AM,-30.56376861,43.12733583,,
EA600-18kHz,11/27/22,7:56:14 AM,30;33;50.828 S,43;07;35.728 E,2537.4,2533.14,11/27/22 7:56:14 AM,-30.56411889,43.12659111,,
EA600-18kHz,11/27/22,7:56:24 AM,30;33;52.122 S,43;07;33.043 E,2538.51,2534.01,11/27/22 7:56:24 AM,-30.56447833,43.12584528,,
EA600-18kHz,11/27/22,7:56:34 AM,30;33;53.416 S,43;07;30.396 E,2538.06,2534.01,11/27/22 7:56:34 AM,-30.56483778,43.12511,,
EA600-18kHz,11/27/22,7:56:45 AM,30;33;54.681 S,43;07;27.730 E,2540.07,2535.79,11/27/22 7:56:45 AM,-30.56518917,43.12436944,,
EA600-18kHz,11/27/22,7:56:55 AM,30;33;55.983 S,43;07;25.056 E,2546.62,2542.47,11/27/22 7:56:55 AM,-30.56555083,43.12362667,,
EA600-18kHz,11/27/22,7:57:05 AM,30;33;57.266 S,43;07;22.368 E,2543.94,2539.79,11/27/22 7:57:05 AM,-30.56590722,43.12288,,
EA600-18kHz,11/27/22,7:57:15 AM,30;33;58.577 S,43;07;19.689 E,2545.15,2541.07,11/27/22 7:57:15 AM,-30.56627139,43.12213583,,
EA600-18kHz,11/27/22,7:57:25 AM,30;33;59.849 S,43;07;17.017 E,2546.96,2542.96,11/27/22 7:57:25 AM,-30.56662472,43.12139361,,
EA600-18kHz,11/27/22,7:57:35 AM,30;34;01.139 S,43;07;14.357 E,2548.94,2544.68,11/27/22 7:57:35 AM,-30.56698306,43.12065472,,
EA600-18kHz,11/27/22,7:57:45 AM,30;34;02.383 S,43;07;11.669 E,2549.59,2545.33,11/27/22 7:57:45 AM,-30.56732861,43.11990806,,
EA600-18kHz,11/27/22,7:58:05 AM,30;34;04.876 S,43;07;06.343 E,2551.94,2547.91,11/27/22 7:58:05 AM,-30.56802111,43.11842861,,
EA600-18kHz,11/27/22,7:58:15 AM,30;34;06.110 S,43;07;03.649 E,2553.32,2549.23,11/27/22 7:58:15 AM,-30.56836389,43.11768028,,
EA600-18kHz,11/27/22,7:58:25 AM,30;34;07.331 S,43;07;00.940 E,2554.91,2550.86,11/27/22 7:58:25 AM,-30.56870306,43.11692778,,
EA600-18kHz,11/27/22,7:58:35 AM,30;34;08.538 S,43;06;58.228 E,2557.73,2553.84,11/27/22 7:58:35 AM,-30.56903833,43.11617444,,
EA600-18kHz,11/27/22,7:58:45 AM,30;34;09.792 S,43;06;55.557 E,2562,2557.96,11/27/22 7:58:45 AM,-30.56938667,43.1154325,,
EA600-18kHz,11/27/22,7:58:55 AM,30;34;11.024 S,43;06;52.876 E,2566,2561.94,11/27/22 7:58:55 AM,-30.56972889,43.11468778,,
EA600-18kHz,11/27/22,7:59:05 AM,30;34;12.247 S,43;06;50.200 E,2571.01,2566.94,11/27/22 7:59:05 AM,-30.57006861,43.11394444,,
EA600-18kHz,11/27/22,7:59:15 AM,30;34;13.492 S,43;06;47.524 E,2577.59,2573.5,11/27/22 7:59:15 AM,-30.57041444,43.11320111,,
EA600-18kHz,11/27/22,7:59:25 AM,30;34;14.700 S,43;06;44.814 E,2583.89,2579.92,11/27/22 7:59:25 AM,-30.57075,43.11244833,,
EA600-18kHz,11/27/22,8:01:55 AM,30;34;33.502 S,43;06;04.930 E,2739.02,2731.6,11/27/22 8:01:55 AM,-30.57597278,43.10136944,,
EA600-18kHz,11/27/22,8:02:05 AM,30;34;34.737 S,43;06;02.261 E,2745.88,2738.91,11/27/22 8:02:05 AM,-30.57631583,43.10062806,,
EA600-18kHz,11/27/22,8:02:15 AM,30;34;36.002 S,43;05;59.612 E,2748.72,2742.13,11/27/22 8:02:15 AM,-30.57666722,43.09989222,,
EA600-18kHz,11/27/22,8:02:25 AM,30;34;37.213 S,43;05;56.946 E,2754.23,2748.37,11/27/22 8:02:25 AM,-30.57700361,43.09915167,,
EA600-18kHz,11/27/22,8:02:35 AM,30;34;38.480 S,43;05;54.303 E,2752.45,2746.47,11/27/22 8:02:35 AM,-30.57735556,43.0984175,,
EA600-18kHz,11/27/22,8:02:45 AM,30;34;39.724 S,43;05;51.631 E,2752.87,2747.32,11/27/22 8:02:45 AM,-30.57770111,43.09767528,,
EA600-18kHz,11/27/22,8:02:55 AM,30;34;40.901 S,43;05;48.941 E,2754.6,2749.17,11/27/22 8:02:55 AM,-30.57802806,43.09692806,,
EA600-18kHz,11/27/22,8:03:05 AM,30;34;42.134 S,43;05;46.285 E,2763.12,2757.92,11/27/22 8:03:05 AM,-30.57837056,43.09619028,,
EA600-18kHz,11/27/22,8:03:15 AM,30;34;43.331 S,43;05;43.592 E,2769.7,2764.57,11/27/22 8:03:15 AM,-30.57870306,43.09544222,,
EA600-18kHz,11/27/22,8:03:25 AM,30;34;44.573 S,43;05;40.901 E,2735,2729.66,11/27/22 8:03:25 AM,-30.57904806,43.09469472,,
EA600-18kHz,11/27/22,8:03:36 AM,30;34;45.779 S,43;05;38.186 E,2651.12,2645.78,11/27/22 8:03:36 AM,-30.57938306,43.09394056,,
EA600-18kHz,11/27/22,8:03:46 AM,30;34;46.994 S,43;05;35.490 E,2647.82,2642.56,11/27/22 8:03:46 AM,-30.57972056,43.09319167,,
EA600-18kHz,11/27/22,8:03:56 AM,30;34;48.195 S,43;05;32.783 E,2646.45,2641.46,11/27/22 8:03:56 AM,-30.58005417,43.09243972,,
EA600-18kHz,11/27/22,8:04:06 AM,30;34;49.401 S,43;05;30.091 E,2647.53,2642.72,11/27/22 8:04:06 AM,-30.58038917,43.09169194,,
EA600-18kHz,11/27/22,8:04:16 AM,30;34;50.626 S,43;05;27.389 E,2650.86,2646.06,11/27/22 8:04:16 AM,-30.58072944,43.09094139,,
EA600-18kHz,11/27/22,8:04:26 AM,30;34;51.898 S,43;05;24.718 E,2655.24,2650.34,11/27/22 8:04:26 AM,-30.58108278,43.09019944,,
EA600-18kHz,11/27/22,8:05:06 AM,30;34;56.865 S,43;05;13.998 E,2680.89,2676.33,11/27/22 8:05:06 AM,-30.5824625,43.08722167,,
EA600-18kHz,11/27/22,8:05:16 AM,30;34;58.163 S,43;05;11.374 E,2686.56,2682.01,11/27/22 8:05:16 AM,-30.58282306,43.08649278,,
EA600-18kHz,11/27/22,8:05:36 AM,30;35;00.686 S,43;05;06.078 E,2729.09,2724.83,11/27/22 8:05:36 AM,-30.58352389,43.08502167,,
EA600-18kHz,11/27/22,8:06:06 AM,30;35;04.404 S,43;04;58.044 E,2734.25,2730.33,11/27/22 8:06:06 AM,-30.58455667,43.08279,,
EA600-18kHz,11/27/22,8:06:16 AM,30;35;05.593 S,43;04;55.309 E,2736.62,2732.77,11/27/22 8:06:16 AM,-30.58488694,43.08203028,,
EA600-18kHz,11/27/22,8:06:26 AM,30;35;06.829 S,43;04;52.614 E,2739.56,2735.95,11/27/22 8:06:26 AM,-30.58523028,43.08128167,,
EA600-18kHz,11/27/22,8:06:36 AM,30;35;08.076 S,43;04;49.905 E,2743.71,2740.14,11/27/22 8:06:36 AM,-30.58557667,43.08052917,,
EA600-18kHz,11/27/22,8:06:46 AM,30;35;09.271 S,43;04;47.184 E,2747.21,2743.72,11/27/22 8:06:46 AM,-30.58590861,43.07977333,,
EA600-18kHz,11/27/22,8:06:56 AM,30;35;10.533 S,43;04;44.497 E,2751.44,2747.96,11/27/22 8:06:56 AM,-30.58625917,43.07902694,,
EA600-18kHz,11/27/22,8:07:06 AM,30;35;11.740 S,43;04;41.765 E,2753.1,2749.84,11/27/22 8:07:06 AM,-30.58659444,43.07826806,,
EA600-18kHz,11/27/22,8:07:16 AM,30;35;12.973 S,43;04;39.052 E,2755.51,2752.06,11/27/22 8:07:16 AM,-30.58693694,43.07751444,,
EA600-18kHz,11/27/22,8:07:26 AM,30;35;14.214 S,43;04;36.339 E,2756.33,2752.77,11/27/22 8:07:26 AM,-30.58728167,43.07676083,,
EA600-18kHz,11/27/22,8:07:36 AM,30;35;15.448 S,43;04;33.629 E,2756.39,2752.92,11/27/22 8:07:36 AM,-30.58762444,43.07600806,,
EA600-18kHz,11/27/22,8:07:46 AM,30;35;16.695 S,43;04;30.923 E,2756.85,2753.47,11/27/22 8:07:46 AM,-30.58797083,43.07525639,,
EA600-18kHz,11/27/22,8:07:56 AM,30;35;17.959 S,43;04;28.209 E,2758.25,2754.91,11/27/22 8:07:56 AM,-30.58832194,43.0745025,,
EA600-18kHz,11/27/22,8:08:06 AM,30;35;19.190 S,43;04;25.479 E,2759.05,2755.84,11/27/22 8:08:06 AM,-30.58866389,43.07374417,,
EA600-18kHz,11/27/22,8:08:16 AM,30;35;20.465 S,43;04;22.773 E,2761.61,2758.3,11/27/22 8:08:16 AM,-30.58901806,43.0729925,,
EA600-18kHz,11/27/22,8:08:26 AM,30;35;21.773 S,43;04;20.089 E,2764.95,2761.64,11/27/22 8:08:26 AM,-30.58938139,43.07224694,,
EA600-18kHz,11/27/22,8:08:36 AM,30;35;23.031 S,43;04;17.390 E,2775.52,2772.31,11/27/22 8:08:36 AM,-30.58973083,43.07149722,,
EA600-18kHz,11/27/22,8:08:46 AM,30;35;24.294 S,43;04;14.669 E,2770.95,2767.76,11/27/22 8:08:46 AM,-30.59008167,43.07074139,,
EA600-18kHz,11/27/22,8:08:56 AM,30;35;25.572 S,43;04;11.970 E,2774.03,2770.92,11/27/22 8:08:56 AM,-30.59043667,43.06999167,,
EA600-18kHz,11/27/22,8:09:06 AM,30;35;26.823 S,43;04;09.267 E,2777.55,2774.29,11/27/22 8:09:06 AM,-30.59078417,43.06924083,,
EA600-18kHz,11/27/22,8:09:17 AM,30;35;28.063 S,43;04;06.555 E,2781.46,2778.29,11/27/22 8:09:17 AM,-30.59112861,43.0684875,,
EA600-18kHz,11/27/22,8:09:27 AM,30;35;29.293 S,43;04;03.842 E,2784.77,2781.61,11/27/22 8:09:27 AM,-30.59147028,43.06773389,,
EA600-18kHz,11/27/22,8:09:37 AM,30;35;30.510 S,43;04;01.119 E,2787.86,2784.85,11/27/22 8:09:37 AM,-30.59180833,43.0669775,,
EA600-18kHz,11/27/22,8:09:47 AM,30;35;31.719 S,43;03;58.424 E,2789.94,2787.06,11/27/22 8:09:47 AM,-30.59214417,43.06622889,,
EA600-18kHz,11/27/22,8:09:57 AM,30;35;32.966 S,43;03;55.717 E,2792.02,2789.23,11/27/22 8:09:57 AM,-30.59249056,43.06547694,,
EA600-18kHz,11/27/22,8:10:07 AM,30;35;34.183 S,43;03;53.008 E,2796.54,2793.83,11/27/22 8:10:07 AM,-30.59282861,43.06472444,,
