sounder,date (dd/mm/yyyy),time (hh:mm:ss),latitude (dd;mm;ss.sss h),longitude  (dd;mm;ss.sss h),depth,range (m),time,lat,lon,unnamed: 10,unnamed: 11,unique_id,platform_name,raster_val,has_reference,tid_value,transit_id,outlier,outlier_reason
EA600-18kHz,11/26/22,3:48:16 PM,28;31;09.977 S,47;29;35.587 E,-2745.15,2742.12,2022-11-26 15:48:16,-28.51943806,47.49321861,,,unknown_vessel,unknown,-2973.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:48:36 PM,28;31;12.542 S,47;29;29.742 E,-2747.3,2744.18,2022-11-26 15:48:36,-28.52015056,47.491595,,,unknown_vessel,unknown,-2975.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:48:46 PM,28;31;13.782 S,47;29;26.780 E,-2749.69,2746.68,2022-11-26 15:48:46,-28.520495,47.49077222,,,unknown_vessel,unknown,-2975.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:48:56 PM,28;31;15.087 S,47;29;23.859 E,-2750.04,2746.99,2022-11-26 15:48:56,-28.5208575,47.48996083,,,unknown_vessel,unknown,-2975.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:49:06 PM,28;31;16.348 S,47;29;20.895 E,-2751.29,2748.23,2022-11-26 15:49:06,-28.52120778,47.4891375,,,unknown_vessel,unknown,-2975.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:49:16 PM,28;31;17.653 S,47;29;17.961 E,-2752.53,2749.57,2022-11-26 15:49:16,-28.52157028,47.4883225,,,unknown_vessel,unknown,-2975.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:49:26 PM,28;31;18.907 S,47;29;15.005 E,-2752.94,2749.93,2022-11-26 15:49:26,-28.52191861,47.48750139,,,unknown_vessel,unknown,-2975.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:49:36 PM,28;31;20.221 S,47;29;12.061 E,-2755.64,2752.84,2022-11-26 15:49:36,-28.52228361,47.48668361,,,unknown_vessel,unknown,-2978.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:49:46 PM,28;31;21.508 S,47;29;09.097 E,-2759.05,2756.17,2022-11-26 15:49:46,-28.52264111,47.48586028,,,unknown_vessel,unknown,-2978.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:49:56 PM,28;31;22.813 S,47;29;06.155 E,-2761.4,2758.57,2022-11-26 15:49:56,-28.52300361,47.48504306,,,unknown_vessel,unknown,-2978.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:50:06 PM,28;31;24.082 S,47;29;03.172 E,-2761.08,2758.32,2022-11-26 15:50:06,-28.52335611,47.48421444,,,unknown_vessel,unknown,-2978.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:50:16 PM,28;31;25.372 S,47;29;00.222 E,-2760.5,2757.58,2022-11-26 15:50:16,-28.52371444,47.483395,,,unknown_vessel,unknown,-2978.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:50:26 PM,28;31;26.630 S,47;28;57.230 E,-2759.04,2756.16,2022-11-26 15:50:26,-28.52406389,47.48256389,,,unknown_vessel,unknown,-2981.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:50:36 PM,28;31;27.911 S,47;28;54.242 E,-2758.97,2756.01,2022-11-26 15:50:36,-28.52441972,47.48173389,,,unknown_vessel,unknown,-2981.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:50:46 PM,28;31;29.191 S,47;28;51.265 E,-2759.01,2756.27,2022-11-26 15:50:46,-28.52477528,47.48090694,,,unknown_vessel,unknown,-2981.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:50:56 PM,28;31;30.447 S,47;28;48.287 E,-2758.9,2756.13,2022-11-26 15:50:56,-28.52512417,47.48007972,,,unknown_vessel,unknown,-2981.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:51:06 PM,28;31;31.759 S,47;28;45.373 E,-2760.26,2757.32,2022-11-26 15:51:06,-28.52548861,47.47927028,,,unknown_vessel,unknown,-2981.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:51:16 PM,28;31;33.029 S,47;28;42.443 E,-2762.02,2759.13,2022-11-26 15:51:16,-28.52584139,47.47845639,,,unknown_vessel,unknown,-2984.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:51:26 PM,28;31;34.325 S,47;28;39.521 E,-2763.16,2760.35,2022-11-26 15:51:26,-28.52620139,47.47764472,,,unknown_vessel,unknown,-2984.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:51:36 PM,28;31;35.660 S,47;28;36.633 E,-2766.8,2763.98,2022-11-26 15:51:36,-28.52657222,47.4768425,,,unknown_vessel,unknown,-2984.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:51:46 PM,28;31;37.012 S,47;28;33.733 E,-2770.36,2767.35,2022-11-26 15:51:46,-28.52694778,47.47603694,,,unknown_vessel,unknown,-2984.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:51:56 PM,28;31;38.384 S,47;28;30.860 E,-2773.55,2770.75,2022-11-26 15:51:56,-28.52732889,47.47523889,,,unknown_vessel,unknown,-2984.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:52:06 PM,28;31;39.779 S,47;28;27.973 E,-2779.04,2776.44,2022-11-26 15:52:06,-28.52771639,47.47443694,,,unknown_vessel,unknown,-2988.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:52:16 PM,28;31;41.289 S,47;28;25.204 E,-2781.83,2779.04,2022-11-26 15:52:16,-28.52813583,47.47366778,,,unknown_vessel,unknown,-2988.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:52:26 PM,28;31;42.782 S,47;28;22.398 E,-2786.79,2784.11,2022-11-26 15:52:26,-28.52855056,47.47288833,,,unknown_vessel,unknown,-2988.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:53:47 PM,28;31;55.475 S,47;28;00.473 E,-2802.98,2800.25,2022-11-26 15:53:47,-28.53207639,47.46679806,,,unknown_vessel,unknown,-2989.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:53:57 PM,28;31;57.112 S,47;27;57.761 E,-2806.69,2803.84,2022-11-26 15:53:57,-28.53253111,47.46604472,,,unknown_vessel,unknown,-2991.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:54:47 PM,28;32;04.898 S,47;27;44.000 E,-2806.41,2803.84,2022-11-26 15:54:47,-28.53469389,47.46222222,,,unknown_vessel,unknown,-2989.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:54:57 PM,28;32;06.473 S,47;27;41.236 E,-2800.04,2797.46,2022-11-26 15:54:57,-28.53513139,47.46145444,,,unknown_vessel,unknown,-2989.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:55:07 PM,28;32;08.060 S,47;27;38.496 E,-2794.75,2792.0,2022-11-26 15:55:07,-28.53557222,47.46069333,,,unknown_vessel,unknown,-2989.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:55:17 PM,28;32;09.590 S,47;27;35.732 E,-2789.98,2787.4,2022-11-26 15:55:17,-28.53599722,47.45992556,,,unknown_vessel,unknown,-2989.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:55:27 PM,28;32;11.184 S,47;27;32.988 E,-2787.69,2785.02,2022-11-26 15:55:27,-28.53644,47.45916333,,,unknown_vessel,unknown,-2989.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:55:37 PM,28;32;12.774 S,47;27;30.225 E,-2786.5,2783.86,2022-11-26 15:55:37,-28.53688167,47.45839583,,,unknown_vessel,unknown,-2989.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:55:47 PM,28;32;14.358 S,47;27;27.465 E,-2786.79,2783.83,2022-11-26 15:55:47,-28.53732167,47.45762917,,,unknown_vessel,unknown,-2990.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:55:57 PM,28;32;15.996 S,47;27;24.721 E,-2789.15,2786.27,2022-11-26 15:55:57,-28.53777667,47.45686694,,,unknown_vessel,unknown,-2987.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:56:07 PM,28;32;17.546 S,47;27;21.948 E,-2790.86,2788.33,2022-11-26 15:56:07,-28.53820722,47.45609667,,,unknown_vessel,unknown,-2987.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:56:17 PM,28;32;19.168 S,47;27;19.203 E,-2795.1,2792.26,2022-11-26 15:56:17,-28.53865778,47.45533417,,,unknown_vessel,unknown,-2987.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:56:27 PM,28;32;20.747 S,47;27;16.468 E,-2800.22,2797.61,2022-11-26 15:56:27,-28.53909639,47.45457444,,,unknown_vessel,unknown,-2987.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:56:37 PM,28;32;22.323 S,47;27;13.729 E,-2806.87,2804.49,2022-11-26 15:56:37,-28.53953417,47.45381361,,,unknown_vessel,unknown,-2994.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:56:47 PM,28;32;23.905 S,47;27;10.994 E,-2814.58,2811.98,2022-11-26 15:56:47,-28.53997361,47.45305389,,,unknown_vessel,unknown,-2994.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:56:57 PM,28;32;25.443 S,47;27;08.184 E,-2825.14,2822.41,2022-11-26 15:56:57,-28.54040083,47.45227333,,,unknown_vessel,unknown,-2994.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:57:27 PM,28;32;30.222 S,47;27;00.059 E,-2812.25,2809.4,2022-11-26 15:57:27,-28.54172833,47.45001639,,,unknown_vessel,unknown,-2992.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:57:37 PM,28;32;31.800 S,47;26;57.315 E,-2807.51,2804.88,2022-11-26 15:57:37,-28.54216667,47.44925417,,,unknown_vessel,unknown,-3000.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:57:47 PM,28;32;33.330 S,47;26;54.525 E,-2805.87,2803.36,2022-11-26 15:57:47,-28.54259167,47.44847917,,,unknown_vessel,unknown,-3000.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:57:57 PM,28;32;34.938 S,47;26;51.783 E,-2804.66,2801.83,2022-11-26 15:57:57,-28.54303833,47.4477175,,,unknown_vessel,unknown,-3000.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:58:07 PM,28;32;36.512 S,47;26;48.997 E,-2803.65,2801.08,2022-11-26 15:58:07,-28.54347556,47.44694361,,,unknown_vessel,unknown,-3000.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:58:17 PM,28;32;38.109 S,47;26;46.249 E,-2803.34,2800.51,2022-11-26 15:58:17,-28.54391917,47.44618028,,,unknown_vessel,unknown,-3000.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:58:27 PM,28;32;39.729 S,47;26;43.500 E,-2804.1,2801.46,2022-11-26 15:58:27,-28.54436917,47.44541667,,,unknown_vessel,unknown,-3008.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:58:37 PM,28;32;41.311 S,47;26;40.715 E,-2805.71,2803.08,2022-11-26 15:58:37,-28.54480861,47.44464306,,,unknown_vessel,unknown,-3008.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:58:47 PM,28;32;42.887 S,47;26;37.939 E,-2806.71,2803.87,2022-11-26 15:58:47,-28.54524639,47.44387194,,,unknown_vessel,unknown,-3008.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:58:57 PM,28;32;44.449 S,47;26;35.168 E,-2809.33,2806.73,2022-11-26 15:58:57,-28.54568028,47.44310222,,,unknown_vessel,unknown,-3008.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:59:18 PM,28;32;47.606 S,47;26;29.563 E,-2818.55,2815.91,2022-11-26 15:59:18,-28.54655722,47.44154528,,,unknown_vessel,unknown,-3011.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:59:28 PM,28;32;49.137 S,47;26;26.746 E,-2825.09,2822.36,2022-11-26 15:59:28,-28.5469825,47.44076278,,,unknown_vessel,unknown,-3011.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,3:59:38 PM,28;32;50.646 S,47;26;23.896 E,-2833.78,2830.99,2022-11-26 15:59:38,-28.54740167,47.43997111,,,unknown_vessel,unknown,-3011.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:00:58 PM,28;33;02.612 S,47;26;00.875 E,-2848.05,2845.44,2022-11-26 16:00:58,-28.55072556,47.43357639,,,unknown_vessel,unknown,-3011.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:01:08 PM,28;33;04.063 S,47;25;57.973 E,-2841.92,2839.56,2022-11-26 16:01:08,-28.55112861,47.43277028,,,unknown_vessel,unknown,-3016.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:01:18 PM,28;33;05.594 S,47;25;55.140 E,-2839.29,2836.63,2022-11-26 16:01:18,-28.55155389,47.43198333,,,unknown_vessel,unknown,-3016.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:01:28 PM,28;33;07.112 S,47;25;52.317 E,-2837.79,2835.19,2022-11-26 16:01:28,-28.55197556,47.43119917,,,unknown_vessel,unknown,-3016.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:01:38 PM,28;33;08.624 S,47;25;49.479 E,-2839.29,2836.7,2022-11-26 16:01:38,-28.55239556,47.43041083,,,unknown_vessel,unknown,-3016.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:01:48 PM,28;33;10.134 S,47;25;46.645 E,-2842.76,2840.34,2022-11-26 16:01:48,-28.552815,47.42962361,,,unknown_vessel,unknown,-3016.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:01:58 PM,28;33;11.712 S,47;25;43.850 E,-2845.56,2843.18,2022-11-26 16:01:58,-28.55325333,47.42884722,,,unknown_vessel,unknown,-3020.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:02:08 PM,28;33;13.266 S,47;25;41.062 E,-2852.25,2849.9,2022-11-26 16:02:08,-28.553685,47.42807278,,,unknown_vessel,unknown,-3020.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:03:08 PM,28;33;22.537 S,47;25;24.324 E,-2862.75,2860.35,2022-11-26 16:03:08,-28.55626028,47.42342333,,,unknown_vessel,unknown,-3017.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:03:28 PM,28;33;25.591 S,47;25;18.693 E,-2852.44,2849.84,2022-11-26 16:03:28,-28.55710861,47.42185917,,,unknown_vessel,unknown,-3017.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:03:38 PM,28;33;27.098 S,47;25;15.853 E,-2850.42,2847.91,2022-11-26 16:03:38,-28.55752722,47.42107028,,,unknown_vessel,unknown,-3017.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:03:48 PM,28;33;28.631 S,47;25;13.060 E,-2849.23,2846.79,2022-11-26 16:03:48,-28.55795306,47.42029444,,,unknown_vessel,unknown,-3021.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:03:58 PM,28;33;30.113 S,47;25;10.226 E,-2849.71,2847.35,2022-11-26 16:03:58,-28.55836472,47.41950722,,,unknown_vessel,unknown,-3013.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:04:08 PM,28;33;31.666 S,47;25;07.421 E,-2853.14,2850.69,2022-11-26 16:04:08,-28.55879611,47.41872806,,,unknown_vessel,unknown,-3013.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:04:18 PM,28;33;33.164 S,47;25;04.584 E,-2854.7,2852.52,2022-11-26 16:04:18,-28.55921222,47.41794,,,unknown_vessel,unknown,-3013.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:04:28 PM,28;33;34.733 S,47;25;01.766 E,-2858.62,2856.08,2022-11-26 16:04:28,-28.55964806,47.41715722,,,unknown_vessel,unknown,-3013.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:04:38 PM,28;33;36.246 S,47;24;58.940 E,-2861.23,2858.99,2022-11-26 16:04:38,-28.56006833,47.41637222,,,unknown_vessel,unknown,-3019.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:04:49 PM,28;33;37.753 S,47;24;56.085 E,-2863.34,2860.76,2022-11-26 16:04:49,-28.56048694,47.41557917,,,unknown_vessel,unknown,-3019.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:04:59 PM,28;33;39.191 S,47;24;53.238 E,-2863.85,2861.61,2022-11-26 16:04:59,-28.56088639,47.41478833,,,unknown_vessel,unknown,-3019.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:05:09 PM,28;33;40.637 S,47;24;50.349 E,-2864.92,2862.36,2022-11-26 16:05:09,-28.56128806,47.41398583,,,unknown_vessel,unknown,-3019.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:05:19 PM,28;33;42.085 S,47;24;47.475 E,-2865.05,2862.64,2022-11-26 16:05:19,-28.56169028,47.4131875,,,unknown_vessel,unknown,-3019.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:05:29 PM,28;33;43.534 S,47;24;44.600 E,-2867.43,2864.98,2022-11-26 16:05:29,-28.56209278,47.41238889,,,unknown_vessel,unknown,-3024.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:05:39 PM,28;33;44.945 S,47;24;41.687 E,-2870.53,2868.13,2022-11-26 16:05:39,-28.56248472,47.41157972,,,unknown_vessel,unknown,-3024.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:05:49 PM,28;33;46.374 S,47;24;38.769 E,-2876.83,2874.45,2022-11-26 16:05:49,-28.56288167,47.41076917,,,unknown_vessel,unknown,-3019.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:05:59 PM,28;33;47.793 S,47;24;35.850 E,-2881.76,2879.51,2022-11-26 16:05:59,-28.56327583,47.40995833,,,unknown_vessel,unknown,-3019.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:06:09 PM,28;33;49.273 S,47;24;32.972 E,-2889.94,2887.63,2022-11-26 16:06:09,-28.56368694,47.40915889,,,unknown_vessel,unknown,-3019.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:06:19 PM,28;33;50.688 S,47;24;30.081 E,-2901.29,2899.19,2022-11-26 16:06:19,-28.56408,47.40835583,,,unknown_vessel,unknown,-3019.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:07:09 PM,28;33;58.053 S,47;24;15.696 E,-2891.15,2888.94,2022-11-26 16:07:09,-28.56612583,47.40436,,,unknown_vessel,unknown,-3024.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:07:19 PM,28;33;59.526 S,47;24;12.804 E,-2887.14,2885.06,2022-11-26 16:07:19,-28.566535,47.40355667,,,unknown_vessel,unknown,-3027.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:07:29 PM,28;34;00.962 S,47;24;09.882 E,-2883.93,2881.61,2022-11-26 16:07:29,-28.56693389,47.402745,,,unknown_vessel,unknown,-3023.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:07:39 PM,28;34;02.341 S,47;24;06.938 E,-2883.2,2880.94,2022-11-26 16:07:39,-28.56731694,47.40192722,,,unknown_vessel,unknown,-3023.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:07:49 PM,28;34;03.673 S,47;24;03.977 E,-2882.38,2880.24,2022-11-26 16:07:49,-28.56768694,47.40110472,,,unknown_vessel,unknown,-3023.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:08:39 PM,28;34;10.480 S,47;23;49.176 E,-2900.74,2898.24,2022-11-26 16:08:39,-28.56957778,47.39699333,,,unknown_vessel,unknown,-3026.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:08:49 PM,28;34;11.840 S,47;23;46.233 E,-2907.22,2905.15,2022-11-26 16:08:49,-28.56995556,47.39617583,,,unknown_vessel,unknown,-3026.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:09:09 PM,28;34;14.471 S,47;23;40.306 E,-2921.23,2919.1,2022-11-26 16:09:09,-28.57068639,47.39452944,,,unknown_vessel,unknown,-3028.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:09:19 PM,28;34;15.794 S,47;23;37.316 E,-2928.1,2926.14,2022-11-26 16:09:19,-28.57105389,47.39369889,,,unknown_vessel,unknown,-3025.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:09:29 PM,28;34;17.125 S,47;23;34.339 E,-2935.17,2933.21,2022-11-26 16:09:29,-28.57142361,47.39287194,,,unknown_vessel,unknown,-3025.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:09:39 PM,28;34;18.480 S,47;23;31.384 E,-2943.02,2941.1,2022-11-26 16:09:39,-28.5718,47.39205111,,,unknown_vessel,unknown,-3025.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:10:39 PM,28;34;26.738 S,47;23;13.837 E,-2948.98,2947.26,2022-11-26 16:10:39,-28.57409389,47.38717694,,,unknown_vessel,unknown,-3026.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:10:49 PM,28;34;28.123 S,47;23;10.950 E,-2952.7,2950.68,2022-11-26 16:10:49,-28.57447861,47.386375,,,unknown_vessel,unknown,-3026.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:11:00 PM,28;34;29.444 S,47;23;08.021 E,-2950.47,2948.7,2022-11-26 16:11:00,-28.57484556,47.38556139,,,unknown_vessel,unknown,-3026.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:11:10 PM,28;34;30.801 S,47;23;05.108 E,-2951.05,2949.16,2022-11-26 16:11:10,-28.5752225,47.38475222,,,unknown_vessel,unknown,-3022.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:11:20 PM,28;34;32.152 S,47;23;02.206 E,-2953.55,2951.64,2022-11-26 16:11:20,-28.57559778,47.38394611,,,unknown_vessel,unknown,-3022.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:11:30 PM,28;34;33.510 S,47;22;59.295 E,-2956.01,2954.04,2022-11-26 16:11:30,-28.575975,47.3831375,,,unknown_vessel,unknown,-3021.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:11:40 PM,28;34;34.880 S,47;22;56.378 E,-2961.44,2959.5,2022-11-26 16:11:40,-28.57635556,47.38232722,,,unknown_vessel,unknown,-3021.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:11:50 PM,28;34;36.229 S,47;22;53.468 E,-2948.24,2946.19,2022-11-26 16:11:50,-28.57673028,47.38151889,,,unknown_vessel,unknown,-3021.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:12:00 PM,28;34;37.581 S,47;22;50.568 E,-2946.1,2943.83,2022-11-26 16:12:00,-28.57710583,47.38071333,,,unknown_vessel,unknown,-3021.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:12:10 PM,28;34;38.914 S,47;22;47.642 E,-2946.1,2943.99,2022-11-26 16:12:10,-28.57747611,47.37990056,,,unknown_vessel,unknown,-3021.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:12:40 PM,28;34;42.938 S,47;22;38.896 E,-2949.87,2947.88,2022-11-26 16:12:40,-28.57859389,47.37747111,,,unknown_vessel,unknown,-3019.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:12:50 PM,28;34;44.240 S,47;22;35.935 E,-2956.5,2954.7,2022-11-26 16:12:50,-28.57895556,47.37664861,,,unknown_vessel,unknown,-3019.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:13:00 PM,28;34;45.591 S,47;22;33.029 E,-2962.52,2960.51,2022-11-26 16:13:00,-28.57933083,47.37584139,,,unknown_vessel,unknown,-3016.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:13:10 PM,28;34;46.919 S,47;22;30.104 E,-2970.64,2968.86,2022-11-26 16:13:10,-28.57969972,47.37502889,,,unknown_vessel,unknown,-3016.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:13:20 PM,28;34;48.286 S,47;22;27.201 E,-2981.16,2979.27,2022-11-26 16:13:20,-28.58007944,47.3742225,,,unknown_vessel,unknown,-3015.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:13:30 PM,28;34;49.633 S,47;22;24.302 E,-2988.16,2986.43,2022-11-26 16:13:30,-28.58045361,47.37341722,,,unknown_vessel,unknown,-3015.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:13:40 PM,28;34;51.014 S,47;22;21.393 E,-2990.75,2988.88,2022-11-26 16:13:40,-28.58083722,47.37260917,,,unknown_vessel,unknown,-3015.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:13:50 PM,28;34;52.373 S,47;22;18.492 E,-2998.05,2996.35,2022-11-26 16:13:50,-28.58121472,47.37180333,,,unknown_vessel,unknown,-3015.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:14:00 PM,28;34;53.766 S,47;22;15.604 E,-3001.52,2999.58,2022-11-26 16:14:00,-28.58160167,47.37100111,,,unknown_vessel,unknown,-3015.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:14:10 PM,28;34;55.100 S,47;22;12.697 E,-3003.91,3002.31,2022-11-26 16:14:10,-28.58197222,47.37019361,,,unknown_vessel,unknown,-3014.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:14:20 PM,28;34;56.491 S,47;22;09.806 E,-3007.56,3005.64,2022-11-26 16:14:20,-28.58235861,47.36939056,,,unknown_vessel,unknown,-3014.0,True,40.0,unknown_vessel_T008,False,
EA600-18kHz,11/26/22,4:14:30 PM,28;34;57.856 S,47;22;06.891 E,-3003.41,3001.75,2022-11-26 16:14:30,-28.58273778,47.36858083,,,unknown_vessel,unknown,-3014.0,True,40.0,unknown_vessel_T008,False,
